full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id
Deon Jackson,RB,,26.0,,Active,4.0,7551,,,3833681f-0164-4dbf-bfae-ea33115daafb
Zach Laskey,RB,,29.0,,Active,7.0,2880,2576901.0,28997.0,bdd80c98-096d-46e8-8826-9a90ad7e11ef
Justice Shelton-Mosley,WR,,24.0,,Inactive,2.0,7299,4051242.0,32947.0,7f8d9260-b6bd-4f4d-bebe-9c601dd147a4
Connor Wedington,WR,,23.0,,Active,2.0,7954,,,2b841f75-c4f4-4f3b-9369-a592c41e7aae
Tyrie Cleveland,WR,,26.0,,Active,4.0,7032,4034964.0,32922.0,8cd3d1bb-5b04-4351-bd03-4b4f9b9e33e4
Tejhaun Palmer,WR,ARI,26.0,,Active,2.0,11802,,,99345c7e-a544-477c-8b57-a4a2b8bcce27
Bo Nix,QB,DEN,26.0,,Active,2.0,11563,,,f056c8ed-6ee5-492c-af11-3f7e3d97195c
Stefon Diggs,WR,,32.0,,Active,11.0,2449,2976212.0,28534.0,a1c40664-b265-4083-aad2-54b4c734f2c5
Hunter Thedford,TE,,26.0,,Active,3.0,7522,,,a35bac80-e810-4e67-9ae2-348e9b0a79e4
Kenny Gainwell,RB,TB,27.0,,Active,5.0,7567,,,e2a5882a-dcc1-4800-889f-3b957b21834f
DeAndre Thompkins,WR,GB,26.0,,Inactive,3.0,6540,3116182.0,32409.0,8b66001c-c41f-406a-9583-d8b6848ea6d2
Travis Etienne,RB,NO,27.0,,Active,5.0,7543,,,970693f0-0af4-4627-ac0c-bf519f7433ee
Shawn Bowman,TE,,25.0,,Active,1.0,12217,,,63fb1c30-07de-11ef-ab84-b199233567e8
Kansei Matsuzawa,K,LV,27.0,,Active,0.0,13804,,,b68b2950-42a0-11f1-857e-4b227ded526c
Racey McMath,WR,,25.0,,Active,3.0,7793,,,2a977d56-5e34-48dc-986a-e862e6886112
Curtis Hodges,TE,,25.0,,Active,2.0,8192,,,8987eae0-ca60-11ec-a405-85147f12d5b8
Brian Cobbs,WR,,23.0,,Active,1.0,11502,,,2b454060-f5c3-11ed-9b65-234111a13b69
Trey Quinn,WR,,27.0,,Active,5.0,5139,3115365.0,31226.0,35341f6c-bca9-427b-a8eb-f9a24a334184
Drew Sample,TE,CIN,30.0,,Active,7.0,6001,3127310.0,31884.0,15a4f552-ecaf-45bd-9006-aa5dda93bee6
Stephen Houston,RB,,30.0,,Active,8.0,1841,17174.0,28004.0,e48006f6-da9b-40de-ae3e-e67c351e94c0
Jordan Smallwood,WR,,26.0,,Active,4.0,5590,3052671.0,31525.0,d4ea4f41-af37-4a51-833c-eed0056f4863
Kylin Hill,RB,,24.0,,Active,1.0,7572,,,0f5abff3-bb58-43bc-a915-daa341bf3a67
Nick Stevens,QB,,24.0,,Inactive,1.0,5745,3042933.0,31741.0,
Sammy Watkins,WR,,29.0,,Active,9.0,1817,16725.0,27532.0,7d80b51f-1462-442e-aa7f-8c320a62deed
Kobe McCrary,RB,,27.0,,Active,4.0,5801,4034782.0,31798.0,88c294db-5c85-48dd-9b0a-7c31a9eae32f
Alex Ellis,TE,,29.0,,Active,6.0,3824,2577731.0,29944.0,81fb7fa0-7ad9-4ef4-bc33-9df9574714e5
Ben Skowronek,WR,PIT,29.0,,Active,5.0,7757,,,5521ba64-e615-4d50-b9bf-490498571ac7
Stevie Scott,RB,,23.0,,Active,2.0,7904,,,01968dcc-836d-4a44-8953-cfff01e9fbee
Colton Theaker,K,,,,Active,1.0,12404,,,86d6e7d0-1133-11ef-a55f-bf2694d9fd66
Stone Smartt,TE,PHI,27.0,,Active,4.0,8583,,,6ee105f0-ca2e-11ec-be96-e90abdfa0fef
Darrell Daniels,TE,,28.0,,Active,6.0,4323,3052166.0,30523.0,7574eb56-a34a-419e-9682-c4788cfe2019
Vinny Anthony,WR,ATL,,,Active,0.0,13343,,,63fe7ad0-4268-11f1-be6a-cd848c41d92f
Giovani Bernard,RB,,31.0,,Active,10.0,1386,15826.0,26660.0,24cf6148-f0af-4103-a215-e06956764953
Donovan Peoples-Jones,WR,,26.0,,Active,5.0,6824,4258195.0,32857.0,924edb03-29a9-42ae-92dd-ef7e8a498095
Daniel Rodriguez,WR,,37.0,,Active,10.0,2817,2983134.0,29089.0,fa1ac661-9b71-4dbd-8321-f3c6a7ec79e6
Da'Ron Brown,WR,,30.0,,Active,7.0,2532,2513351.0,28621.0,e56336e9-0455-4ec1-aefe-b54a4a52c999
Alex Smith,QB,,37.0,,Injured Reserve,17.0,268,8416.0,7177.0,2fda010a-8c62-4c07-b601-4ba03f57e6af
Chris Blewitt,K,,27.0,,Active,3.0,6192,3045141.0,31819.0,d2be306a-9244-42f7-a3f6-46595f59f850
Jeff Thomas,WR,,24.0,,Inactive,2.0,7076,4240626.0,33022.0,a80ccad9-4e50-4796-955e-0278f0c9bd2f
Zion Bowens,WR,,24.0,,Active,1.0,11159,,,46a2daf0-e8eb-11ed-96b8-55e57d936c8e
Nate Iese,TE,,27.0,,Active,5.0,4803,2971581.0,30925.0,b25cb6c6-4a02-4cd8-ae91-c98658f31f4c
J.J. Arcega-Whiteside,WR,,26.0,,Active,4.0,5863,3931397.0,31889.0,0cc1a941-1a6d-4a4a-8c7c-88157165c126
Coleman Bennett,RB,CHI,,,Active,0.0,13844,,,9ac68f60-431e-11f1-a207-e534d71f4f34
Austin Mack,WR,,26.0,,Active,4.0,6873,4040623.0,33039.0,126811e0-f856-49c2-b36d-15e71e06f4c0
Josh McCown,QB,,42.0,,Active,20.0,208,3609.0,5967.0,a261fd0a-b096-4db7-bd51-2f13bde485da
Davis Cheek,QB,,23.0,,Active,1.0,8560,,,ec40fda0-ca1c-11ec-aeb5-1b91b32ddede
CJ Dippre,TE,NE,24.0,,Active,1.0,12984,,,e98ccf30-2531-11f0-b18c-b9f05412231c
Nick Foles,QB,,34.0,,Active,11.0,1029,14877.0,25798.0,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab
Jaylen Johnson,WR,,25.0,,Active,2.0,11874,,,dfd7b030-0503-11ef-9fa1-71a14bb8689e
Tyjae Spears,RB,TEN,25.0,,Active,3.0,9508,,,af71f149-7758-40b7-973a-9fe6320cf4f5
Rasheen Ali,RB,BAL,25.0,,Active,2.0,11570,,,9aeb79b0-e55b-4341-8c6b-233971b667a7
Kyle Monangai,RB,CHI,24.0,,Active,1.0,12534,,,6edec23b-f938-40f7-a151-1db5374880dd
C.J. Board,WR,,29.0,,Active,6.0,4344,2973626.0,30513.0,8db3a609-73f4-4797-ae22-8adf024d473c
Jarveon Howard,RB,,25.0,,Inactive,1.0,12150,,,032b79a0-07c4-11ef-88b7-f37a58630b1a
Ronnie Rivers,RB,LAR,27.0,,Active,4.0,8195,,,246db560-cb4e-11ec-a667-6354702e3fca
Nate Stanley,QB,,24.0,,Active,2.0,6892,4036149.0,32914.0,fa781bd3-04ed-4536-8d48-af9742c8aa13
Michael Briscoe,WR,MIN,,,Active,0.0,13890,,,219ae1b0-44d4-11f1-b73f-c7ce88c331dc
Trent Taylor,WR,,31.0,,Active,9.0,4218,3040569.0,30290.0,3e2e74e9-18a8-4275-9437-b275db27e2ff
Darwin Thompson,RB,,26.0,,Active,4.0,6178,4361606.0,32046.0,a1a73c32-c409-4ee0-8a7b-0ae589db85c8
Messiah Swinson,TE,GB,26.0,,Active,2.0,12154,,,ffa96250-07c4-11ef-99fd-53de25c52bd6
Levine Toilolo,TE,NYG,30.0,,Inactive,9.0,1642,15980.0,26756.0,67d56171-7522-430c-b7d9-8f7e2b6624d3
Matthew Caldwell,QB,LAR,23.0,,Active,0.0,13597,,,1353bce0-419a-11f1-a1fc-f90f45b488f8
Tanner Conner,TE,NYG,28.0,,Active,4.0,8849,,,4f2ecf70-d3b2-11ec-96a0-c3471a31202c
Desmond Ridder,QB,,26.0,,Active,4.0,8159,,,6bf35760-217c-401d-b80b-2ae7cc5d7564
Daniel Brown,TE,,29.0,,Inactive,7.0,2751,2519013.0,29102.0,1b016b52-62ba-4da9-9ead-6bad689f8d33
Cam Worthy,WR,,32.0,,Active,10.0,2938,,28958.0,a9770d45-8e86-4e8e-af09-b88afcf96349
Lamar Atkins,WR,,27.0,,Active,4.0,4895,2970192.0,30964.0,b33f60c3-db65-415d-a93c-272f6ad80d23
David Reeves,TE,,32.0,,Active,9.0,3554,,29493.0,45f660c6-2a94-41de-a795-450d9969a40f
Teddy Bridgewater,QB,DET,33.0,,Active,12.0,2152,16728.0,27560.0,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7
Shaun Beyer,TE,,25.0,,Active,1.0,8018,,,5d0fe7a9-51a2-4e72-b2ea-54721b44db71
E.J. Horton,WR,IND,,,Active,0.0,13931,,,e41f3190-4a98-11f1-bda2-1b8678242b47
Jack Heneghan,QB,,25.0,,Active,4.0,5392,3118374.0,31330.0,678be3a8-1589-476f-b8ff-8189c451a301
Barion Brown,WR,NO,22.0,,Active,0.0,13533,,,6b60ad35-8051-4253-8f8d-29279a213352
Eddy Pineiro,K,SF,30.0,,Active,8.0,5189,4034949.0,31482.0,1c50997f-c56e-47f9-a750-33ab100ed28b
Virgil Green,TE,,33.0,,Inactive,11.0,868,14085.0,24991.0,6ef43c53-53d7-4b0f-ad99-17664d663ae8
Ricky Seale,RB,,33.0,,Active,10.0,2600,2517786.0,29199.0,69ba440e-84e1-4ab6-b5c9-75fc9504c89d
Bronson Rechsteiner,RB,,24.0,,Active,2.0,7190,,33003.0,2d550211-cdf3-44ab-b796-0da23adc21fa
Emmett Johnson,RB,KC,22.0,,Active,0.0,13337,,,ec3e0874-c2bc-49f6-b4b1-dfc874eecb9b
Gage Larvadain,WR,CLE,24.0,,Active,1.0,13101,,,a514f5d0-260d-11f0-81c1-eb0abefb169c
Noah Cain,RB,,24.0,,Active,1.0,12061,,,6b7f0bc0-0724-11ef-9ba9-4945d9173e1b
Chester Rogers,WR,,28.0,,Active,6.0,3582,2983209.0,29609.0,958c9833-2e55-411a-8e0e-ecc229bbeb14
Brian Thomas,WR,JAX,23.0,,Active,2.0,11631,,,271a233e-68b3-4261-a3aa-7667eaf9d3cc
Anthony Manzo-Lewis,TE,,26.0,,Active,4.0,5358,3935107.0,31684.0,0eff9c9a-de53-4daa-97e0-eec4f3a58455
Cody Chrest,WR,,25.0,,Active,1.0,11523,,,35d5f2b0-fb07-11ed-bbd6-6ff8d2fff858
Austin Stogner,TE,,25.0,,Active,1.0,12212,,,9e48d420-07db-11ef-85da-4bf21f9887c0
David Montgomery,RB,HOU,29.0,,Active,7.0,5892,4035538.0,31905.0,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c
Andrew Parchment,WR,,,,Active,1.0,8572,,,bd7cc370-ca1f-11ec-aeb5-1b91b32ddede
Kaidon Salter,QB,,,,Active,0.0,13681,,,6a0c54d0-4261-11f1-9554-bd4daf1f0940
Omari Kelly,WR,CHI,,,Active,0.0,13941,,,2420d250-4b00-11f1-828d-0f3b7e7532bf
Ryquell Armstead,RB,,25.0,,Active,3.0,6007,3923397.0,31972.0,ce079a73-5884-4184-909a-8feafd4645d9
Colin Jeter,TE,,26.0,,Inactive,5.0,4327,3115399.0,30527.0,69026a74-4f62-418e-8683-208987dfa4b4
Kai Forbath,K,,34.0,,Inactive,11.0,1287,14816.0,25648.0,5514afb6-bd43-49a8-9bf7-b8baaaecdabe
Korey Robertson,WR,,26.0,,Active,4.0,5210,3123968.0,31240.0,43ed9941-a21d-46a6-aed8-e8b3f8e643a7
Cody Core,WR,,28.0,,Active,6.0,3355,2980378.0,29433.0,fa6b16fe-d3cd-4296-a0e6-03ad13d27a57
Maximilian Mang,TE,,25.0,,Active,1.0,13162,,,de82d190-29da-11f0-995e-19a112062a09
Eric Ebron,TE,PIT,28.0,,Inactive,8.0,2118,16732.0,27538.0,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc
Austin MacGinnis,K,,26.0,,Active,2.0,7095,3053774.0,32667.0,7f97446b-4e10-4b1d-b68c-9b1bc7f1c85f
James Morgan,QB,,26.0,,Active,3.0,7081,3914395.0,32795.0,d0b866b8-6221-492c-a80b-4a12bbd13e64
Tavonn Salter,WR,,25.0,,Inactive,3.0,6755,,32658.0,b4d7e21a-4a00-4a0a-85c4-0c394b4ad879
Scotty Miller,WR,CHI,28.0,,Active,7.0,6290,3914397.0,32040.0,85e18d5f-8a3f-4b6c-88fe-dfdaaed5554e
Darius Cooper,WR,PHI,24.0,,Active,1.0,13150,,,2aa4ddb0-2775-11f0-9d31-3b5afe6c6d5f
Ryan Santoso,K,,27.0,,Active,4.0,5692,3040204.0,31643.0,d58166e2-24ee-4dd2-ae22-36b05634eb6d
Carlos Washington,RB,MIA,27.0,,Active,3.0,11186,,,43670880-e8f9-11ed-a4c3-31452e24a6c7
Jonathon Brooks,RB,CAR,22.0,,Active,2.0,11583,,,5c842941-844b-4f6a-bce4-26b377146674
Gabriel Plascencia,K,,,,Active,0.0,13710,,,510d89b0-4273-11f1-b1d6-2102b7316b30
Devin Phelps,WR,,25.0,,Active,2.0,7396,,33084.0,af894be2-d4d3-4a13-b2f4-2982ef815092
Kyle Allen,QB,BUF,30.0,,Active,8.0,5127,3115293.0,31301.0,d2023f5b-f73b-43ad-a816-f10dadfdfaed
Kris Leach,TE,,,,Active,1.0,11447,,,fa598ff0-f320-11ed-b0c1-db5ed3f06fcb
Tory Horton,WR,SEA,23.0,,Active,1.0,12497,,,66dd47a3-fb5d-434f-a580-b2069e2904f8
Sergio Bailey,WR,,27.0,,Active,4.0,5408,,900326.0,df45a0dc-ab7f-4e42-a091-b49b37a266bd
Dylan Sampson,RB,CLE,21.0,,Active,1.0,12469,,,6ea71d26-623a-4178-a93a-215678244902
Dan Light,TE,,31.0,,Active,10.0,3020,,,a353fbfa-ad0c-4fb5-8880-850b4b640e52
Isiah Ferguson,WR,,34.0,,Active,10.0,2879,2984816.0,28992.0,fa1179cc-f920-47c6-87e8-4a220ce34f5b
Ross Dwelley,TE,,30.0,,Active,8.0,5285,3120303.0,31329.0,70473218-5ae3-47b4-86fd-151e68f1e8b9
Luke Willson,TE,,31.0,,Injured Reserve,9.0,1603,16121.0,26781.0,16c67c97-ffd9-4f92-917d-ad6124ce1f6e
Justin Tukes,TE,,33.0,,Active,10.0,2930,,28659.0,8986dbf6-500f-4bd6-bab5-5b00d4f25164
Austin Appleby,QB,,28.0,,Active,5.0,4931,,30779.0,bc893c74-874d-4d7e-b105-f52e454f6a40
Kevin Shaa,WR,,25.0,,Active,1.0,8697,,,7d9b6940-ce08-11ec-9598-03840dd5f387
Kejon Owens,RB,MIN,,,Active,0.0,13291,,,5dc83ce0-41a1-11f1-b392-d505979a920f
Dane Key,WR,DEN,23.0,,Active,0.0,13336,,,af4296e0-431f-11f1-aabd-777a3653f8ae
Caden Prieskorn,TE,,26.0,,Active,1.0,12933,,,2c0dcd70-250d-11f0-9874-071e11b76fd9
David Moore,WR,CAR,31.0,,Active,9.0,4274,4212909.0,30339.0,aecc1809-4628-4c3a-8b2b-c8f2858d2492
Ja'seem Reed,WR,CAR,23.0,,Active,1.0,13179,,,c2fa3bf0-2cd9-11f0-a86e-fde592bc08fd
Leddie Brown,RB,,22.0,,Active,1.0,8217,,,d60db5f0-ca2b-11ec-a896-a541b322f383
Zack Moss,RB,,27.0,,Active,5.0,6845,4035676.0,32756.0,d8fef424-aa41-4c26-9bce-1265b53cd5e2
Chris Coleman,WR,,24.0,,Active,1.0,11366,,,3a6495c0-ef86-11ed-a7a3-8dc6b3695836
Cody Hardy,TE,NO,,,Active,0.0,13834,,,c03bad10-42bb-11f1-b5dd-27b9c183840a
Nate Becker,TE,,26.0,,Inactive,3.0,6535,3125999.0,32449.0,34ecc6f0-1ee7-4d66-b8e6-e66307e5c835
Jalon Daniels,QB,TB,23.0,,Active,0.0,13425,,,3d900120-419b-11f1-ab8f-75a26d456118
Tyler Renew,RB,,27.0,,Active,5.0,4305,3049733.0,30463.0,102767b9-144b-45e1-bb5a-5c0fbcd4acad
Darren Sproles,RB,,38.0,,Injured Reserve,17.0,246,8544.0,7306.0,15b156b5-30cc-4070-b60a-1c09e62c5a9b
Matt Schaub,QB,,40.0,,Injured Reserve,18.0,178,5615.0,6849.0,1f09583f-dcc1-43e8-a7fc-f063d2c96508
CJ Verdell,RB,,23.0,,Active,1.0,8187,,,43768a40-d396-11ec-96a0-c3471a31202c
Jelani Woods,TE,NYJ,27.0,,Active,4.0,8219,,,321af8f8-b4de-4ed2-a86f-7f97a85a13d4
Gehrig Dieter,WR,,29.0,,Active,5.0,4489,2980460.0,30679.0,5727f7d5-35a6-4ad9-a96a-8408f8a84bd3
Shi Smith,WR,,25.0,,Active,3.0,7603,,,1e664071-60d0-47da-94c8-e5c8617e11f6
,DEF,MIA,,,,,MIA,,,
Dax Milne,WR,,25.0,,Active,4.0,7751,,,cab3a948-e9a2-4b3d-b893-020836be00d2
Donte Sylencieux,WR,,,,Inactive,1.0,8052,,,182873ba-9fea-469e-94a1-2192c822737d
Shemar Bridges,WR,,25.0,,Active,2.0,8731,,,51305d20-d083-11ec-8cbe-f58fdd592020
Mark Thompson,RB,,27.0,,Active,4.0,5463,4057659.0,31423.0,9ceb92c0-25d4-4e05-848f-1ddce1774410
Eli Stove,WR,,,,Inactive,1.0,7935,,,8e3dfd72-38cb-4b36-b76f-cdd877eeb31f
Reggie Virgil,WR,ARI,22.0,,Active,0.0,13297,,,5c342ca7-20ec-4278-8d30-f8134d5a0fd3
Isaiah Searight,TE,,24.0,,Active,3.0,6618,3909346.0,32486.0,79b89410-979a-4cc6-8463-940e78e0d1b6
Royce Freeman,RB,,29.0,,Active,8.0,5046,3122672.0,31041.0,82f459c4-bf23-4d60-9eb6-b062994f5517
Caleb Bluiett,TE,,28.0,,Active,5.0,4621,2971695.0,30395.0,e64f9640-966b-48e7-93b5-c02c8425830d
Charlie Woerner,TE,ATL,28.0,,Active,6.0,7075,4035020.0,32860.0,527dfee0-a242-4dc7-830a-ab7028308259
Chris Hogan,WR,,34.0,,Injured Reserve,11.0,1329,14402.0,25178.0,8fc65820-f565-44e2-8635-3e1cdf165bf6
Gunnar Helm,TE,TEN,23.0,,Active,1.0,12502,,,beb69cba-f240-43ed-88d3-50d066cf55d4
Rashod Bateman,WR,BAL,26.0,,Active,5.0,7571,,,d9f8b92b-69d4-4d83-9bf2-106ee523efed
Kendric Pryor,WR,CIN,28.0,,Active,4.0,8783,,,73f7ecc0-d2ee-11ec-96a0-c3471a31202c
Jackson Harris,TE,,24.0,,Active,3.0,6728,3728307.0,32640.0,4c188c57-88e8-4bbb-a94e-ce00d45c7b86
Nick Keizer,TE,,26.0,,Injured Reserve,4.0,5465,4329472.0,31427.0,cafbcd5f-8b40-444e-baec-a48f49d8c5f0
River Cracraft,WR,,31.0,,Active,9.0,4854,3052056.0,30955.0,6124c4d4-337b-4926-b3f8-d2feb1c16fa9
Spencer Ware,RB,,30.0,,Inactive,9.0,1601,16020.0,26817.0,bbb63a36-8613-4675-8e5e-34200d245ff0
Kenzel Doe,WR,,32.0,,Active,10.0,2783,2576430.0,29181.0,e8d423e0-ea21-4259-92fa-7590f46ff20a
Rico Gafford,WR,,26.0,,Active,4.0,5197,4048717.0,31607.0,f7365f88-4cd0-42e9-9e4e-7bade08e9e5b
Jacoby Jones,WR,WAS,24.0,,Active,1.0,13120,,,8f191b60-2628-11f0-a704-37f5177ae09e
Jase McClellan,RB,,23.0,,Active,1.0,11590,,,a23f5b88-d1a4-4321-8df9-425b9a1c1696
Cole Burgess,WR,PIT,26.0,,Active,3.0,12210,,,efe48d60-07db-11ef-8ada-f18c6785cc00
Dallen Bentley,TE,DEN,25.0,,Active,0.0,13577,,,4b40205a-7f62-4fd4-bc25-c470cc76a70f
Lance Mason,TE,SEA,,,Active,0.0,13357,,,a263d680-4268-11f1-ada3-a5290cf26ed3
Brandon Zylstra,WR,,29.0,,Active,5.0,4878,4294520.0,30959.0,3885b40b-c31b-4cd6-a0fd-3d24bede2771
Scott Simonson,TE,,29.0,,Active,8.0,2040,17391.0,28215.0,b77aa319-b97f-4316-84c5-e51390432644
Alize Mack,TE,,26.0,,Active,4.0,5975,3932433.0,32063.0,dbda3235-5f3a-4c16-81da-48c093ad6c85
Thomas Odukoya,TE,,28.0,,Active,4.0,8924,,,0a25d350-133c-11ed-b006-a39c0834c6a9
Andre Roberts,WR,,35.0,,Active,13.0,627,13226.0,24063.0,9691f874-be36-4529-a7eb-dde22ee4a848
Ainias Smith,WR,CAR,25.0,,Active,2.0,11615,,,83a78cfb-5e71-4131-b706-3661bb6396e1
Taj McGowan,RB,,25.0,,Active,3.0,6705,3914267.0,32615.0,ab38817c-07a5-4862-a338-1baea17c0248
Taye Barber,WR,,23.0,,Active,1.0,11418,,,662d6180-f1b8-11ed-9bf1-7fd77a26dc1f
Xavier Gipson,WR,NYG,25.0,,Active,3.0,11306,,,840a7940-ebaa-11ed-a11b-41cbcb1c4445
Terry McLaurin,WR,WAS,30.0,,Active,7.0,5927,3121422.0,31908.0,7e8c4641-2beb-4213-ba22-69fe0307005f
Tre' McKitty,TE,,26.0,,Active,4.0,7554,,,2ac90a86-c585-4c12-894d-a805a0c94cc3
Samson Evans,RB,,,,Active,1.0,12308,,,d3c50bd0-0c83-11ef-8dd2-ad5efc73bc9d
Ishmael Hyman,WR,,27.0,,Inactive,3.0,6209,3039968.0,31832.0,634dcf96-92ca-474a-8a09-e26a12a7bafa
Trace McSorley,QB,,29.0,,Active,5.0,5974,3116172.0,32029.0,d4d135fd-b710-4c12-9082-9d6e544b3f8d
Johnny Pascuzzi,TE,LAC,,,Active,0.0,14029,,,bff679f0-4d80-11f1-9f76-35ad4fe5047e
Larry Rose,RB,,26.0,,Inactive,4.0,5618,3124979.0,900379.0,9a86b7ee-277d-46d9-940a-51dc89d3721c
Aaron Jones,RB,MIN,31.0,,Active,9.0,4199,3042519.0,30295.0,27dd5b6e-ea65-4622-a6b4-460fd144407c
B.J. Johnson,WR,,28.0,,Active,5.0,4515,2567879.0,30691.0,26ad2fc4-fd14-4428-9b02-3399b8140fa4
Tim Semisch,TE,,30.0,,Active,7.0,2595,2574931.0,29055.0,310f7c80-2118-4fa5-b4ea-4147ce9cf941
Dorian Baker,WR,,25.0,,Active,3.0,6449,3126325.0,32271.0,61d0fba1-9bb8-465c-9517-3b66f423fc96
Benny Snell,RB,,25.0,,Active,4.0,6156,4035072.0,31954.0,74af3906-083e-49d1-b8c6-556101390381
Christian Kirk,WR,SF,29.0,,Active,8.0,4950,3895856.0,31017.0,ebcd87ce-218c-4144-810b-921c2f59d6e8
Xavier Rush,WR,,29.0,,Active,6.0,3150,2575416.0,29229.0,00fffd2e-4f43-41c2-b723-84f1ca179c4d
Kano Dillon,TE,,,,Active,3.0,6399,,32183.0,f0f0b2f2-14b7-497d-a9bb-a5166c65bc56
Josh Hill,TE,,31.0,,Injured Reserve,9.0,1777,16143.0,26950.0,687cdc33-bd0d-4b70-adb3-33f97dc26a3c
Raheim Sanders,RB,CLE,24.0,,Active,1.0,12472,,,09b7c5d0-23ca-11f0-97f8-1902f784caec
AJ Henning,WR,MIA,24.0,,Active,1.0,12865,,,a52b06e0-2441-11f0-a9f9-9516d6719f8f
Jalen Coker,WR,CAR,24.0,,Active,2.0,11646,,,67977ab0-070b-11ef-978d-05d80704d329
Eric Rivers,WR,TB,23.0,,Active,0.0,13316,,,b76fe5d0-4265-11f1-968b-73d52a22bbb8
Chris Briggs,TE,,29.0,,Inactive,5.0,4004,2575435.0,30102.0,03bcace6-8cf0-43cd-b6b0-21f9ec17e4a9
Kendrick Bourne,WR,ARI,30.0,,Active,9.0,4454,3045523.0,30551.0,5aba3610-ab55-4922-ac46-806ded5eb8bf
Delanie Walker,TE,,37.0,,Active,16.0,284,9761.0,7924.0,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156
Mason Taylor,TE,NYJ,22.0,,Active,1.0,12498,,,07d2be51-73c2-4f26-81d5-bc6e9b88bff2
Lawrance Toafili,RB,,24.0,,Active,1.0,13242,,,0fff38c0-6c85-11f0-bc0e-4ba8054abf12
Adam Shaheen,TE,,28.0,,Inactive,6.0,4085,4198676.0,30158.0,87171077-4c1c-4b67-b159-2cc6242988e0
Cam Skattebo,RB,NYG,24.0,,Active,1.0,12481,,,e1f0c72d-f4d0-4c24-93a4-8a12b9a2efd2
Jordan Williams-Lambert,WR,,27.0,,Active,6.0,3621,2972065.0,29865.0,74bb4fa1-3ad4-4376-83d7-bb993da9149e
M.J. McFarland,TE,,29.0,,Active,6.0,3880,2577567.0,30007.0,040aeba2-c0ea-4858-aaf8-75c0453686ce
Xavier Hutchinson,WR,HOU,26.0,,Active,3.0,10218,,,aed98af2-b228-4b74-a804-2d210bd11122
Devontres Dukes,WR,,24.0,,Active,1.0,8019,,,26a0f841-902b-4ad7-86ec-43bb0bffae6f
Reggie Brown,WR,,,,Active,1.0,12169,,,e3e99c10-07ce-11ef-bed2-d3540bb1f27a
Tyler Neville,TE,,,,Active,1.0,12850,,,8439e460-23d8-11f0-8a64-f9085afebb40
David Sills,WR,TB,30.0,,Active,7.0,6154,3871102.0,32418.0,97f6c20c-1110-4551-82c1-41d3247397a2
DeeJay Dallas,RB,JAX,27.0,,Active,6.0,6931,4240631.0,32814.0,48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2
Michael Dyer,RB,,34.0,,Active,10.0,2597,2516006.0,29080.0,ef9ae26f-a34e-4d42-8448-e05cd8e120e7
Hakeem Butler,TE,DEN,30.0,,Active,7.0,5886,3917940.0,31935.0,472945d8-0062-417b-9967-430d381c80ae
Jordan Whittington,WR,LAR,25.0,,Active,2.0,11623,,,7cc58a3b-157a-4f43-a7de-5bc403f9ce6b
Andy Isabella,WR,,28.0,,Active,6.0,5915,3914328.0,31894.0,04f9a4be-b236-4eed-9bc4-794f615ccd13
Jamal Custis,WR,,24.0,,Inactive,1.0,6097,3124013.0,32355.0,
Riley Neal,QB,,25.0,,Active,2.0,7158,,32928.0,8e4cd763-30ec-4a00-9dc2-5567a80a3191
David Blough,QB,,28.0,,Active,5.0,6450,3116188.0,32272.0,a259d6b2-0238-4f22-b3aa-de7132cf9285
Cody Latimer,WR,,29.0,,Inactive,8.0,2004,16793.0,27584.0,fbb1cc32-4cbd-4089-b8ec-1e7bce8da408
Trevor Siemian,QB,ATL,34.0,,Active,11.0,2549,2511109.0,28638.0,e23dc743-ecee-4cf3-a263-69d3da3bae94
Kaylon Geiger,WR,,25.0,,Active,1.0,8863,,,55a87c10-d3d6-11ec-8afa-57d9afd0ecba
Ian Thomas,TE,LV,30.0,,Active,8.0,4995,4045305.0,31071.0,ed8a8fd2-df67-45e7-a34f-984afb82f6ea
Carson Meier,TE,,26.0,,Active,3.0,6365,3116384.0,32094.0,b72e251b-b993-4d6c-b470-10ee78178d78
Xavier Grimble,TE,,29.0,,Active,8.0,2082,17348.0,28184.0,c9557ff2-899f-41e3-8a0e-35ca874db9b2
Tank Bigsby,RB,PHI,23.0,,Active,3.0,9225,,,2034916c-8062-46e3-8d0c-d0dec694e2d1
Cam Sutton,TE,,25.0,,Active,2.0,7218,4373904.0,33154.0,20278c55-eadd-4256-a4c3-0f03c29fa476
,DEF,DET,,,,,DET,,,
Ian Book,QB,,26.0,,Active,4.0,7589,,,0d3113f7-2a82-4fba-a0ab-bfe068746a8a
Tyron Billy-Johnson,WR,,28.0,,Active,5.0,6063,3894912.0,32511.0,064c4eda-1b10-40ac-a9d2-66caf76a213a
Joe Mixon,RB,,29.0,,Active,9.0,4018,3116385.0,30161.0,7797f36e-87e8-4282-b6d2-bdb1774fc3b3
